ItemID,Sentiment,SentimentSource,SentimentText
1267999,0,Sentiment140,Today's Hair Style : Basic Bun - I do have to work today  no fun!
1268016,1,Sentiment140,what a beautiful sunday morning. happy mother's day! 
1268182,1,Sentiment140,What a gorgeous day after it was so grey and miserable earlier. Just watched Susan Boyle on YouTube - very cool story 
1268215,0,Sentiment140,What a greAt night !ende too soon 
1268342,0,Sentiment140,What a super-sunny Saturday!  Too bad I have to work later.  
1268857,1,Sentiment140,"What is the advantage of public updates? I will give it a try. If you know, do tell "
1268881,0,Sentiment140,What is this sunshine and heat that people are speaking of? 
1269084,1,Sentiment140,Tomorrow=yearbooks+him+tss+best friend~good day? YES 
1269605,0,Sentiment140,took them 3 minutes and they made it wrong   
1269615,0,Sentiment140,Toooooo early 
1269731,0,Sentiment140,Totally dropped my blow pop... so not cool... 
1270011,1,Sentiment140,"transformers is probably not the best movie to fall asleep to. but hey, maybe Ill dream about Shia LeBouf. "
1270585,0,Sentiment140,@susysu Can I have some...  feeling cold after my walk and need some food 
1271526,1,Sentiment140,@Sweetness724 I'm only a phonecall away all the time 
1272293,0,Sentiment140,think I just found a QSA that copied verbiage from a website and pasted it as a response to a question - disappointed. word for word 
1272490,0,Sentiment140,Thinking about taking Nathaniel to the clippers games today but I get really nervous about parking/driving down in arena district 
1272665,0,Sentiment140,@sydneyswans ok enough already 
1272753,0,Sentiment140,Thinking this broken leg thing sucks balls. None of my friends have time to visit me. 
1273026,0,Sentiment140,thinks its gonna be a long ass weekend and it hasn't even started yet. 
1273027,0,Sentiment140,Where Has the Sun Went  ?
1273573,0,Sentiment140,Where's Cheyenne? Where's Jennifer? Where's Amelia? Where's Wen Yee? 
1273814,1,Sentiment140,Which is better: Fuzzball or Memorial Day  http://fuzz-ball.com/twitter
1274310,1,Sentiment140,trying to decide what to have for breakfast..... and suggestions???? 
1275083,1,Sentiment140,"This makes me happy, I'm watching this movie and not remembering the first time I watched it! "
1275712,0,Sentiment140,"This shit sux.... Could do a party 2nite however, some broke ass niggas decide they wanna break n crib &amp; steal my shit!!! "
1275906,0,Sentiment140,Trying to nap before work... 
1276549,1,Sentiment140,Tryna switch these movies so me n my momz can hang....  be blessed moms of today
1276708,1,Sentiment140,Thnx Maryz 4Doing The Pix 4Me   Oh and Did anyone Know Bradies Middle Name is Gerald Hehehe Sooo Cute
1277536,1,Sentiment140,Twitition signed! 
1278209,1,Sentiment140,"@tamelle You a fan of Lost too?  I'm gonna have to catch up, I'm still on episode 13!"
1278326,0,Sentiment140,"Why is it Javascript is not like riding a bike, if you dont do it for 6 months you lose your balance and fall off "
1278495,1,Sentiment140,"Twitter is my friend. Always there for me, always listens, never talks back. "
1278597,1,Sentiment140,Twitter Tee!  ï¿½SimplyHip http://twitgoo.com/c1du
1278772,0,Sentiment140,twitterrific. NO 
1279183,0,Sentiment140,Why to be always in the right path seems so hard?? 
1280005,0,Sentiment140,ugh another humid cloudy day. i swear the sun has come out a total of five times this summer 
1281138,1,Sentiment140,@taylorswift13:hi taylor!just wanna ask you somethin'..is that true Miley's boyfriend has a crush on you and wrote a song for you? 
1281794,0,Sentiment140,"Ugh, I feel so fat and bloated. I am NOT LONGER enjoying cookie week "
1282252,0,Sentiment140,"Wish it would stop raining, it means I have got to do the ironing "
1282331,1,Sentiment140,three days . almost done packing.  .
1282921,1,Sentiment140,Time to get up get out and get fresh for the world. Put on my Sunday best and stroll down the street smiling 
1283966,0,Sentiment140,"ugh, revision. i really need to dye my hair. and where is my mum? she's supposed to be back by now "
1284107,0,Sentiment140,wishes he could play the real version of :clair de lune&quot; 
1284375,0,Sentiment140,Wishes she had a pool 
1284730,1,Sentiment140,Today I performed for the first and last time at the Grebel talent show. 4 exams left until undergrad is over 
1284832,1,Sentiment140,wishes that you would realize that she's the one for you... Raw photos from my shoot!  â™¥ http://gallery.me.com/leahroth#100497&amp;view=gr
1285185,0,Sentiment140,"Today is ganna be huge. And I am already starting out... down. This will be a &quot;I hate you&quot; day. I hope not, but sadly... "
1285615,1,Sentiment140,"with a rebel yell! she cried more, more, more! youre a heartbreaker! haha rock band is awesome "
1285771,1,Sentiment140,Ughhh. why do i do this to myself? its almost five in the morning. i ment to be in bed by eleven.  i got a cool video done  but i need ...
1285780,1,Sentiment140,With love- hilary duff 
1286533,1,Sentiment140,Today was good; went to beach wiff carol N andreas N Diego!  Then went to chill at Sait's party thing (:
1286699,1,Sentiment140,"Woke up a couple of hours ago. Been drinking coffee, and watchingTeletubbies ever since, lol! "
1286751,0,Sentiment140,Unable to overcome my fear of darkness  &lt;3 CJ
1287047,0,Sentiment140,@tekong aku dh usha live site .. nice .. aku x test lagi security arasmega tuh .. 
1287173,0,Sentiment140,@Terahann It's awesome! But it runs so slowly on my oldish computer 
1287180,1,Sentiment140,@terbear59 Oh &amp; he got his name due to ? mark shape tail (like on chance card in Monopoly) orange color and we found him &quot;by chance&quot;. 
1287234,1,Sentiment140,"@terilg  hehe yes they do, what do u do when the chase me game doesnt work? thanks for the compliment "
1287442,1,Sentiment140,@tevensso baby?!!?! i must be missing something 
1287824,0,Sentiment140,woke up late cos i thought today was saturday 
1288149,0,Sentiment140,Wondering how shake to shuffle makes it and wake to playlist does not 
1288232,0,Sentiment140,wondering where u at     (u know who u r)
1288353,0,Sentiment140,Up &amp; about.  Have another asset audit to.  On my own doorstep this time. More brain melting anti-fun. 
1288829,0,Sentiment140,Update on Eli. They tried inserting the feeding tube but once it hit his throat he started gagging. Napping now; will try again later. 
1289596,1,Sentiment140,Upgrades upgrades upgrades! Its all we do 
1290043,1,Sentiment140,woo hoo almost CONAN time 
1290084,0,Sentiment140,"Took an ambien, feel a coma coming on.  Hope I can get up at 5 for exercise in the morning!  Oh, some of that NutriSystem food - nasty!! "
1290688,0,Sentiment140,using twitter for teh first time and that too from office... waiting for other members of car pool to be free... 
1290703,0,Sentiment140,"Usually reading in bed makes me sleepy, but it's NOT WORKING. I have to be up around 6am. This is bad. I'll finish my book at this rate. "
1290826,1,Sentiment140,"Trá»Ÿ vá»? tá»« Phan Thiáº¿t Ä‘áº§y giÃ³, náº¯ng vÃ  cÃ¡t  SÃ i GÃ²n cÅ©ng cÃ³ 3 thá»© tÆ°Æ¡ng tá»±, chá»‰ lÃ  thay cÃ¡t thÃ nh bá»¥i, thay giÃ³ thÃ nh mÆ°a thÃ´i, haha )"
1291324,1,Sentiment140,woot! I can has twitter again at work 
1291830,1,Sentiment140,work out timerssss   n btw..  WATCH UP.
1292062,0,Sentiment140,Work today - urgh! 
1292533,1,Sentiment140,Vindication comes in many forms. But smashing stuff might be the best 
1292778,0,Sentiment140,Working from home is very lonely.  There's no one to share my jokes with 
1292788,1,Sentiment140,Working from home with my beautiful wife and daughter. 
1292910,0,Sentiment140,@The_BORG I know what you mean. I can't even use gchat most of the day anymore. 'Twas blocked. 
1293021,1,Sentiment140,@THE_REAL_SHAQ http://twitpic.com/67l1u - hahahaha! awesome. 
1293047,1,Sentiment140,"Vote for my girl Demi in the Teen Choice Awards, I need to see her on tv "
1293425,0,Sentiment140,Waiting for Chelsey's stupid ass phone to charge! 
1293732,1,Sentiment140,"@TheAmyBrenneman have outacted all of em. with priv prctice on break, maybe he wants u to just rest, or maybe u just wanna rest "
1293893,0,Sentiment140,@TheBitb ... and Mariah can't dance 
1294169,0,Sentiment140,working on this beautiful Saturday 
1294262,0,Sentiment140,working today but i really wanna be at the middle east this afternoon to see uata and tge. 
1294306,0,Sentiment140,Working yet another double 
1294544,1,Sentiment140,@thebrandicyrus http://twitpic.com/66r0w - yummy  I wanna have a coffee  I was shopping today but I forgot to buy one. anyways I?fra ...
1294781,0,Sentiment140,Waiting to get coffee with Jeff. Got cut from work 
1294861,0,Sentiment140,"Wake up to such a beautiful sunrise..too bad im stuck inside all day   Oh well,Time to be random and whatnot"
1295111,1,Sentiment140,Walking up the avenue des champs elysees - beautiful sunny day - hot hot boys about 
1295402,0,Sentiment140,Wanna see UP 
1295434,0,Sentiment140,"trying to avoid twitter jail is like taking candy from a kid, not nice "
1295933,0,Sentiment140,Wants casey &amp; cappie to be together 
1297049,0,Sentiment140,"was going to buy a 360 headset, but now it looks as though she'll have to break down and buy a 360 hard drive instead. "
1297706,0,Sentiment140,"was this a desperate cry for attention? i need to find a new addiction to replace this old, fading, tired fix.  and STOP overthinking."
1298204,0,Sentiment140,Trying to sleep....but I just canï¿½t!!!!  
1298875,1,Sentiment140,wow.. tonight I'm going to a cool festival  .. i love it
1300473,1,Sentiment140,Watchin food network 
1300633,1,Sentiment140,Watching &quot;adams ï¿½pfel&quot; first time 
1301411,0,Sentiment140,Twitter gets me so excited like hope and depression like yay i have a text and then its just a tweet! Meh!!!!  Lol
1301447,0,Sentiment140,Yaay my ticket came in the mail today! 
1301593,0,Sentiment140,Yao Ming out for remainder of play-offs with broken foot 
1301694,0,Sentiment140,twitter is trippin. 
1302016,0,Sentiment140,Twitter won't let me update online. My update box won't work. 
1302105,1,Sentiment140,Watching Dickinsons Real Deal  ooooo antiques !
1302185,1,Sentiment140,watching election results from the flat with lots of company 
1302768,1,Sentiment140,Yay my mom is bringin some comida for me  my first meal since 2pm yesterday lol
1302831,1,Sentiment140,YAY ppl wana be my friend  maybe im not &quot;just entertainment&quot;  ha ha @mikesage86
1303842,0,Sentiment140,Ugh got called in to work early 
1304028,1,Sentiment140,Yayyyyy my buddy made a twitter  Lunch with mr aiello was awesome
1304179,0,Sentiment140,ugh i seem to be really good at making the money but i cant seem to close out and make final tables  finished in 21/439 tho not bad
1304350,0,Sentiment140,YEAH PLAZA!! It's a horrible addiction! 
1304614,1,Sentiment140,"Watching some interview with Paula Abdul, Kris Allen, and Adam Lambert . Awesome "
1304682,0,Sentiment140,watching spongebob cuz there's nothing better on. grrr..........amanda still never texted me.  not fair.....
1305530,0,Sentiment140,watching the laker vs. magic game later...couldn't get tickets to this game 
1305645,0,Sentiment140,Ugh. Depressed. Just looked at my student records at ashworthcollege.edu. Prolly shoulda taken more than 1 quiz since 01/2005. 
1306315,0,Sentiment140,ughhhhh  so freakin borred rite now  but i cant sleep sooo there is reallt nothing else 2do  oh well.
1306803,1,Sentiment140,"watching wizards of waverly place, love this show @selenagomez and @David_Henrie, so awesome. "
1306836,1,Sentiment140,watchingg the bachelorette 
1307662,1,Sentiment140,unity tonight! - cannot wait to perform 
1307669,0,Sentiment140,"yesss, they're gone...for now "
1307976,0,Sentiment140,yesterday it was a boring night 
1307995,1,Sentiment140,yesterday was an awesome day! volunteered for Junior Achievement Day for kindergarteners.they were very cute! boba! the movie UP! dinner. 
1308119,0,Sentiment140,"yesterday, said individual then informed me that we were not in his event at all and that we should look elsewhere...gotta love this guy "
1308133,1,Sentiment140,Yesterdays new upload http://bit.ly/19QGAX  turquoise and red striped sleeve! 
1308262,0,Sentiment140,Up early gonna buy some running Shoes my current ones are pooped! Might have to ride to wales tom morn to retrieve lost bike helmet. 
1308739,0,Sentiment140,Weather.com forecast for hilton head next week: all rain and thunderstorms with coastal flood warning.. 
1308850,0,Sentiment140,you ever been watchin a porn and notice the chicks vag lookin awfully penisey then realize you've been had 
1309087,1,Sentiment140,"weekend fieldtrip... went pretty well - beautiful day out, too "
1309115,0,Sentiment140,up way too early - the daughter just can't sleep through thunderstorms 
1309189,0,Sentiment140,You know the sad thing is that this will backlash on Jeff and David both.... 
1309267,1,Sentiment140,"Up, showered, &amp; getting ready 4 church...wanting 3 more hours of sleep, but sooo...ready 2 serve 2day &amp; get a word from J.Rags. "
1309702,0,Sentiment140,you tube is still down 
1309714,1,Sentiment140,You were made an original therefore your goal is not to become a copy 
1309914,1,Sentiment140,Well done diversity ! Hope to see you round town soon ! 
1309955,1,Sentiment140,your body is a wounderland- john mayer   
1310042,0,Sentiment140,You're gonna forget me once you leave  And I'm going to miss you.
1311196,0,Sentiment140,@thespunkyone cant bus stalk Tuesday. I have to work almost the whole day 
1311609,0,Sentiment140,well i dont think that went very wll  ...STILL JOBLESS!!!
1311778,0,Sentiment140,Well I've now got a sick boyfriend!  not good! bed soon to comfort him i think! xxx
1311938,1,Sentiment140,"Well that's craptastic, my computer just totally froze up, luckily I hit save before it did "
1312043,1,Sentiment140,@thisbookaddict: good luck! 
1312689,1,Sentiment140,"Well worked try, enjoyed that  #rugby"
1313660,0,Sentiment140,"Well, this day... I would like to go out in the sun instead of sitting here looking at Excel... "
1313669,0,Sentiment140,Waaah! Our SU shop is closed for the afternoon! No sugar for me 
1314288,1,Sentiment140,Waiting for lucyyyy 
1314656,0,Sentiment140,"Went to the beach today, but I couldn't swim a lot cause there was to many jelly fish and I didn't want to get stung!! "
1314791,0,Sentiment140,Went to update my Twitter profile image and it refuses to let me upload a new picture. Now I have a broken profile image. 
1315105,0,Sentiment140,Waiting....I hate when I straighten my hair it never stay super straight all day 
1315425,1,Sentiment140,What a fabulous evening/day. 
1316126,1,Sentiment140,@thrownoverbored opcorse! lol  ikaw din hahahaha
1316242,0,Sentiment140,@tickedypoph my ex BF a virgo &amp; SO particular! but clever - so i know you'll think up some gold. have a great swim! it's 11 degrees here 
1316345,0,Sentiment140,@TiffanyDow there is no transfer lens link! I have a whole bunch of lenses  oh well...
1316737,0,Sentiment140,@TimotheosOK It's really nasty out 
1316923,0,Sentiment140,Walking to Freddy's and then to maple grove. Heck of a trek 
1317417,0,Sentiment140,@TinaDTB2 the link didn't wokr 
1317440,1,Sentiment140,@TinaS71 I know you don't really want me to stop.... 
1317647,1,Sentiment140,@tishh oh just say it. 
1317944,0,Sentiment140,What happened with am.org? 
1318032,0,Sentiment140,What is Edward doing in New Moon!!!! Ahhhhh!!!! Stupid stupid idea!!! Trying to read to distract me from exam results :S not working! 
1318228,1,Sentiment140,want's to play dressup 
1318271,0,Sentiment140,What rubbish weekend for a Bank Holiday - guess there is nothing better to do the buy a new laptop and work on assignments 
1318576,1,Sentiment140,Whating AJ &amp; Freddie cutting poops lawn. He is lucky he has a good son in law &amp; grandson to help him out 
1319105,0,Sentiment140,"When I was growing up, the word 'fart' was considered a shade vulgar, like 'piss'.  Now, it's to be the standard slang for flatulence. "
1319264,0,Sentiment140,was stupidly playing with tape measure. Cut myself. Injury deep. Fear ghastly infection. Oh no. I may die. Farewell beautiful world. 
1319365,0,Sentiment140,was watching a movie and missed the opening of the tonys. my life is over. 
1319377,0,Sentiment140,Was woken up by J's money song  Damn tooth fairy!
1319791,0,Sentiment140,"watched some rugby, playing xbox now...can't go to the pub, still on antibiotics "
1319944,1,Sentiment140,"@tobie either way, I think it's a not-catchy, poorly named product "
1320029,0,Sentiment140,where is the freaking sunnn?! 
1320038,0,Sentiment140,where is the sun!!?!   it helps me get the day going..
1320686,1,Sentiment140,@Tom_El_Rumi it was lovely 2 find that out when you left a very noisy answer machine message past midnight last night! 
1321482,0,Sentiment140,"Watching a movie all by my lonesome  I miss my baby, but soon  he will be headed home."
1322279,1,Sentiment140,whooooo. Getting the wig tightened up. 
1322373,1,Sentiment140,Who's in the HOUSE....MISSY is in the house!!! HOLLA BACK!!! Tweeps!! 
1322862,1,Sentiment140,@tommcfly TOMMM USE THIS PIC ITS SOOO AMAZINGGG http://twitpic.com/6g55n  USEE ITT NOWWW LOL sorry i just love it  xx
1322905,1,Sentiment140,"@tommcfly when you play guitar for so long, how do you stop your fingers from hurting?? or do you just put up with it??  "
1322942,1,Sentiment140,@tommcfly YES !!  personal profiles and a group one xxx
1323177,0,Sentiment140,Watching happy feet for the hundredth time 
1323351,1,Sentiment140,"watching keeping up with the kardashians, i love them "
1323802,0,Sentiment140,Why do i have to open 
1324134,1,Sentiment140,"watching rove, funny "
1324257,0,Sentiment140,why does no one listen when you say you dont want to do something 
1324857,1,Sentiment140,Watching The Movie Awards Tonight at Kenny's. 
1325079,1,Sentiment140,watching the season finale of the hills  make sure you votevotevote for @mileycyrus for the mtv awards 
1325352,1,Sentiment140,watching UP in tvshack 
1325584,0,Sentiment140,@tonyhawk i wanna go to the transworld awards with yoouuu 
1325942,0,Sentiment140,@TotusMel I still need to learn HOW to do split rings...so many patterns i want to try 
1326076,1,Sentiment140,@Tracci Hi hun!  At Shiela's on my laptop; we're on twitter!  Hope your day was good!  How was subbing?  Love ya!
1326089,1,Sentiment140,@TraceCyrus Can't wait to see you guys in Norway 
1326211,0,Sentiment140,"@traceylien Ok no worries I will speak to Mark, the ed, on Thursday. Haven't heard from Dan since Oct  maybe get a Fasterlouder ed too?"
1326604,0,Sentiment140,Why meme have to go segamat now ? 
1326851,1,Sentiment140,Wid Lance 
1327368,0,Sentiment140,"@TRIFORCE89 Considering it's an early prototype, I don't care.  Honestly I like that more than the MotionPlus controller extender, haha."
1327487,0,Sentiment140,@trisected yes the weekend ruins my sleep cycle  hahaha rmb t buy alcohol when you come back HAHAHA
1327941,0,Sentiment140,Way to go Magic  3-2 now on to Game 6 in Orlando and hopefully not Game 7
1328045,1,Sentiment140,We are now on Twitter add us! 
1328362,0,Sentiment140,"We saw Terminator tonight. I was really liking all the blow 'em up stuff, then the ending came and just ruined the whole show. "
1328959,0,Sentiment140,Well crap the minisd card in my phone fell out.  wish i could upgrade to an iphone.
1329510,0,Sentiment140,wish I could get into Mixi.  
1329721,0,Sentiment140,wish i going to go see transformers 2 tonight  
1330433,0,Sentiment140,Wishes I was either a)going home RIGHT NOW so I could go see adeste or SUAF or b)staying in cali for a few more days 
1330602,0,Sentiment140,welsh bac is taking ages wants amsterdam to come sooner 
1330642,0,Sentiment140,wishes students coming home from overseas stop importing H1N1 into our shores 
1330686,0,Sentiment140,"went cruising around town &amp; the one &amp; only person i wanted to see... i didnt get to see, but i got to see all their other relatives &amp; BFF "
1330690,1,Sentiment140,went fishin...didn't catch anything but a nice sunburn. lol. but since sunburns turn into tans...i'm happy 
1331831,0,Sentiment140,"@Twisuz I don't know yet, but in Europe movies appear about one month later than in the U.S.  (apart from the UK, I think)"
1333097,1,Sentiment140,@UltraBRI im gonna make you something on photoshop when i get back from the crepe place 
1333144,0,Sentiment140,@unacoleman If only we could afford Forrester Reports!  This is IMO a good response to issues for email marketing http://short.ie/emarktng
1333339,0,Sentiment140,@UniqueZayas u went and got another tattoo and didnt take me!? 
1333426,1,Sentiment140,"went to a friends house, made dinner, sat out in the sun, laughed, chatted, watched donnie darko .... the perfect day "
1334259,0,Sentiment140,"Woke up feeling kind of sick.  cough, sniff sniff."
1334516,1,Sentiment140,@unjoyeuxluron good to see you too! 
1335274,1,Sentiment140,Wonderful sleep time. I hope I can wake up in time for Queer As Folk even though I need as much sleep as possible. Night all. 
1335577,1,Sentiment140,woo hoo cant wait till the World Cup 
1336277,0,Sentiment140,When did i become just annoying and not funny? 
1336444,1,Sentiment140,When vegetarians travel... It feels like half my suitcase was filled with cereal bars 
1337208,0,Sentiment140,@VARSITYFC guys I got so excited because I'm going with my church group on the 26th to six flags and I was like omg perfect! Man 
1337428,1,Sentiment140,"@Velasss iya la, gue maunya series .. easier to watch "
1338555,1,Sentiment140,@victorQUEST YAY YAY YAY ! I'm so glad you guys enjoyed Hawaii !  I hope you guys come back again ! 
1339078,1,Sentiment140,@viviano123 haha thanks! That tire thing was terrible! We hope to get to your area again one of these days 
1339409,0,Sentiment140,whoa whoa whoa..typ. tyler has a better following than me   but m jhappy for the cause!!!
1339758,0,Sentiment140,"Why are everyone elses iPhone 3G S units shipping already, including those who ordered after me?  Mine is just PREPARED for shipment "
1340055,0,Sentiment140,Why can't there be Ikea in the Philippines 
1340264,1,Sentiment140,"Why do all the Resort lines suck for 2010, Minus Marc Jacobs? I'm disappointed. Also, Watching Weedsd Season 4. "
1340472,0,Sentiment140,Work is killing me 
1340673,0,Sentiment140,why does my life suck? 
1340679,0,Sentiment140,why does my tummy always hurt? 
1340958,0,Sentiment140,Why is bambi being so mean 
1340960,0,Sentiment140,why is big brother coming on at 10 today ? i have school man my dad will send me to bed at half past 
1341365,0,Sentiment140,workin overtime! 
1341383,0,Sentiment140,Working    No one responds to these so I'm not sure if my thoughts are reaching the masses???
1341492,0,Sentiment140,"why on days I need to sleep I can't, and on days where I have nothing going on I'll sleep for 12hrs! been lying here for almost 2hrs "
1341533,0,Sentiment140,Working 2 jobs doesn't give me enough time to spend my money  http://myloc.me/2bQ3
1341547,0,Sentiment140,working 9-2.. then more work after that  ...
1341567,0,Sentiment140,working all day 
1343013,1,Sentiment140,wishes Happy mother's day to all mothers!!! 
1343096,1,Sentiment140,working with computers 
1343586,0,Sentiment140,Workingggg ugh  lol
1343633,0,Sentiment140,Wishing my brother still lived in NY 
1343784,1,Sentiment140,with @RegannAlyssaa 
1343866,1,Sentiment140,With matt. 
1343898,1,Sentiment140,With my elephant! 
1344276,0,Sentiment140,"would really like vegemite on toast but the vegemite is gone, erin is now sad  mew."
1344489,1,Sentiment140,@VoodooAngie lol indeed  well I think the pics show the highlights
1345830,1,Sentiment140,"Woah it's past 4:30 am and I'm still up. That's new, what's next "
1346221,1,Sentiment140,Writing a paper and eating a skinny cow! Not bad  Waiting for &quot;Army Wives&quot; to come on tonight  Can't wait!!!!
1346526,1,Sentiment140,@wellreadkitty @Kiwiseabreeze @wendywings @Courageous_one of course i NEVER spoil her 
1346595,0,Sentiment140,@wendyben its gone dull now  xx
1347246,0,Sentiment140,x  + y =  where x = early morning train and y = very late Stevie night.  Stevie hair do . day 2 = ;-)
1347530,1,Sentiment140,yawn. ooh. it's 11:11 
1347720,1,Sentiment140,Yay history = over! 
1347743,1,Sentiment140,yay i forgot about prison break this week - ultimate hangover material 
1347802,1,Sentiment140,"yay it's sunny outside, going to the stable with Camilla soon, but have to eat first "
1348277,1,Sentiment140,"yayaaaay!!i saw Twilight cast..im my dreams only. but its better than nothing, right?!  im so happy  lol"
1349562,0,Sentiment140,you guuuuuuys! i can't go to music practice  hmph wack
1349825,0,Sentiment140,you used to be my neutral source. 
1349992,0,Sentiment140,youtube isnt working nowwww 
1350225,1,Sentiment140,Zoe is soft and fluffy now after her bath we have gave her! 
1350419,1,Sentiment140,@whoaaitskristi oh man it was super duper fun! 
1350420,0,Sentiment140,@WhoaChasity me too! and ive been trying to go to sleep since like midnight  and its 3:17 am now argh!!
1351796,0,Sentiment140,Woke up tooo early cause I slept on one arm which got numb. Now it aches and I can't sleep 
1351849,0,Sentiment140,Woke up with lots of wisdom teeth drama..Gotta get these things removed soon. 
1352282,0,Sentiment140,Won't be swimming... Can't do anything else... GOD I will never eat Vitners hot chips again!! 
1352469,0,Sentiment140,@Wookiesgirl Wish I could be there. 
1353137,1,Sentiment140,Woo! Was chosen as one of the winners last night. Off to take more photos today 
1353545,1,Sentiment140,work 12-6:30. texts are always welcome!   everyone have a BLESSED day!
1353754,0,Sentiment140,Work sucked. 
1354193,0,Sentiment140,"working from home still doesn't allow you to enjoy the good weather, i'm tied to my desk with no end in sight "
1354385,0,Sentiment140,working on my new class stuff.....having a frustrating week. 
1354605,1,Sentiment140,working with Hubby to upload my new headshots 
1354830,0,Sentiment140,Would anyone be willing to pick me up from the Sanford airport around the 2nd week of July?! 
1354922,0,Sentiment140,Would really like a Hey Song Sarsaparilla right now - but we're not in Taiwan 
1355763,0,Sentiment140,@xCLMxPanicChick Oh i didn't get what you guys said.. 
1356040,0,Sentiment140,@xlad hate it when that happens  though probably just spam accounts getting shut down tbh.
1356376,1,Sentiment140,wow; that movie is pretty weird. lalalala  booooored. taking a showerr. texting. &amp; stufff 
1356695,0,Sentiment140,@xNatashaaa ronaldo and paris make a cute couple ??? 
1356805,0,Sentiment140,@xolorimxo you're so lucky! *night at m.2!* ...i'm stuck in my house until next friday. i can't leave...i'm pretty much glued to my notes 
1357070,0,Sentiment140,@xSKYLINES :o :o your not  your talented &amp; all that shizzlo.
1357159,1,Sentiment140,"@xsub1 Better now, thanks  "
1357531,1,Sentiment140,@xxxdestinyday im enjoying this rare good weather in cleveland! 
1357790,0,Sentiment140,"@Yarnmoth The DPJ is the child social services in QC. Good luck with Mr. Potty mouth. I have no experience to draw from, sorry "
1357793,1,Sentiment140,@yaronharoush hey yaron ~ Los angles is saying hi to tel aviv~ i follow all my israeli twitters as if you twitted in israel you are cool~ 
1358275,1,Sentiment140,yahoo mail has been taking FOREVER load recently..anyone else notice that shit?? LAME-O is the name-o of that game-o. i'm done now. 
1358403,1,Sentiment140,yay 54 followers 
1358533,1,Sentiment140,yay for the lake today 
1358565,1,Sentiment140,Yay got a new [and totally unoriginal] avatar! 
1358716,1,Sentiment140,yay star trek whoohoo lali is actualy going to go see it with me ... super happy... hope evry1 has a relaxing day 
1359223,1,Sentiment140,yayyyyyyyyyyyyy! i finally got my laptop back  i hope it dosent stop working again.. damn HP
1359895,0,Sentiment140,@ydurran so very tired... woke up at ten past 7 and had to leg it out the door... haven't woken up yet!  Hows you?
1361212,0,Sentiment140,@YoungQ I can't get it to load!!!    I see the page but the chat isn't loading
1361328,1,Sentiment140,@yourameanone Me too 
1362250,0,Sentiment140,Youtube coming Soon!!! &quot;Memoirs of a Silent Voice.&quot; A video journal of my struggles of the past 
1363210,0,Sentiment140,@zwetschke 90 % of my friends are there and I'm not sure yet if I'll make it tomorrow... looks like not at the moment... 
1363448,1,Sentiment140,~~~~~&gt; C!TY L!GHT....RED/METH/BUN B....&gt;S!MPLY DA BEST....EVERRRRR.. 
1363688,0,Sentiment140,"10 minute break. I want to be at home. I'm skipping out on shopping, that's how tired I am. "
1363930,1,Sentiment140,"15 minutes 'till boarding and yes....I went back to the car for the iPod! Crazy...maybe, but I am sitting on the plane ready to go! "
1364044,0,Sentiment140,1st day @ work was tiring - had to sit and listen non stop for 8 hrs 
1364124,1,Sentiment140,2 exams down. 1 to go 
1364136,0,Sentiment140,2 Grand Werent As Good As Before 
1364137,1,Sentiment140,2 great news 
1364299,1,Sentiment140,20 mile bike ride done. Now for mini bike ride with kids to the pub  scorchio today
1364447,0,Sentiment140,2am... still working.    at this rate i'll never get rid of my insomnia!  still pissed i gotta pay $60 cuz my car tag was not bolted on!!
1364833,1,Sentiment140,4 down 2 to go! &amp; listening to the TDF EP right now  I've been playing it every hour(or when I have time) of everyday since I got it! ha
1365121,1,Sentiment140,555 tweet goes to @248dp cos we're both from similar places and everythin' 
1365477,0,Sentiment140,9am and my head feels like it's going to explode. 
1365643,1,Sentiment140,A cup of coffee and yogurt with fruit for breakfast 
1365806,0,Sentiment140,"A iced hazelnut coffee from McDs sounds great right about now, too bad I've given up caffeine.I guess I'll have to stick to my ice water "
1365849,0,Sentiment140,A little heartbroken tonight! 
1366072,0,Sentiment140,a sleepless night and hardcore debugging next morning is not a good combination 
1366823,0,Sentiment140,About to leave six flags sad face i wanna stay longer! But my day is coming to pick me up! 
1366892,0,Sentiment140,About to study w/ Sam for finals. 
1368012,0,Sentiment140,Ah wish i would just stop feeling sick  havent had much sleep cause of it eeep
1368210,1,Sentiment140,"ahh class starts soon, fun fun! It's a GORGEOUS day in EL though "
1368247,0,Sentiment140,Ahh i cant find my camera chargerrr. 
1368500,0,Sentiment140,Ahhh hope you guys have good days. 
1368720,0,Sentiment140,ahhhh. angry now- i need to download a TON of music 
1369168,0,Sentiment140,all i really wanna do is just sleep but damn i have to prepare for physics exam tomorrow geez poor me 
1369690,0,Sentiment140,Almost time for my summer chemistry class 
1369781,1,Sentiment140,already made $35 
1369805,0,Sentiment140,already sucks at work. idk if i have a meeting tomorrow. 
1370048,1,Sentiment140,"Also, Good Morning Everyone!!! "
1370390,0,Sentiment140,Am pissed off dialysis went so bad today. Got to go back again tomoz 
1370857,1,Sentiment140,"And I canï¿½t imagine two worlds spinning apart, Come together eventually just got home  listening to music of david archuleta xD"
1371254,0,Sentiment140,And she misses her evening with the kids... what a mom 
1371461,1,Sentiment140,and tonight? 10 man hard mode hodir done. 3 min kill.  hyper now. thank god for tomorrow off for freelance work - can sleep in 
